gene,stratum,perc_id_hp,block,layer,n_layers,representation,condition,gen_bp,n_samples,v_norm,q_loo,alpha_own,aa_id_to_target,nt_id_to_target,indel_bp,indel_events,n_stop_codons,premature_stop,temperature,top_k,n_voting_species,pct_diagnostic_correct,n_diagnostic_scorable,pct_private_bp_correct,n_private_bp_scorable
ENSG00000111669,4,90.3614,1696,blocks.27,1,cds_mean,add_gc_removed_a1.0,660,5,"{""27"": 5.6254}","{""27"": 7.795}","{""27"": 1.3857}",74.962,73.97999999999999,8.4,4.6,1.4,0.2,,,11.0,25.69230769230769,130.0,18.285714285714285,70.0
ENSG00000173818,0,59.2199,5480,blocks.27,1,cds_mean,cross_gene_a1.0,552,5,"{""27"": 5.629}","{""27"": 6.3331}","{""27"": 1.1251}",35.7,52.348,32.8,15.4,0.4,0.4,,,15.0,34.12244897959184,245.0,32.727272727272734,11.0
ENSG00000173818,0,59.2199,5480,blocks.27,1,cds_mean,add_cone_removed_a1.0,552,5,"{""27"": 5.629}","{""27"": 6.3331}","{""27"": 1.1251}",21.574,49.674,34.8,16.2,1.2,0.4,,,15.0,40.81632653061224,245.0,38.18181818181819,11.0
ENSG00000173818,0,59.2199,5480,blocks.27,1,cds_mean,add_gc_removed_a1.0,552,5,"{""27"": 5.629}","{""27"": 6.3331}","{""27"": 1.1251}",27.564,48.824,26.8,15.2,0.2,0.2,,,15.0,37.30612244897959,245.0,38.18181818181819,11.0
ENSG00000187535,1,72.3666,6176,blocks.27,1,cds_mean,cross_gene_a1.0,1000,5,"{""27"": 5.6343}","{""27"": 4.2474}","{""27"": 0.7538}",14.748,43.790000000000006,72.0,30.4,3.4,0.8,,,22.0,46.14232209737828,267.0,43.87096774193549,62.0
ENSG00000187535,1,72.3666,6176,blocks.27,1,cds_mean,add_cone_removed_a1.0,1000,5,"{""27"": 5.6343}","{""27"": 4.2474}","{""27"": 0.7538}",12.524,42.524,65.6,32.2,6.4,1.0,,,22.0,42.62172284644196,267.0,37.74193548387096,62.0
ENSG00000187535,1,72.3666,6176,blocks.27,1,cds_mean,add_gc_removed_a1.0,1000,5,"{""27"": 5.6343}","{""27"": 4.2474}","{""27"": 0.7538}",13.388,43.53,68.0,36.6,9.2,1.0,,,22.0,44.56928838951311,267.0,41.61290322580645,62.0
ENSG00000131263,2,73.5577,2732,blocks.27,1,cds_mean,cross_gene_a1.0,1000,5,"{""27"": 5.6233}","{""27"": 8.6032}","{""27"": 1.5299}",11.122,40.644,52.4,27.8,8.2,0.6,,,20.0,41.90476190476191,294.0,39.0,120.0
ENSG00000131263,2,73.5577,2732,blocks.27,1,cds_mean,add_cone_removed_a1.0,1000,5,"{""27"": 5.6233}","{""27"": 8.6032}","{""27"": 1.5299}",12.192,41.914,54.4,31.6,1.2,0.4,,,20.0,42.31292517006803,294.0,40.16666666666667,120.0
ENSG00000131263,2,73.5577,2732,blocks.27,1,cds_mean,add_gc_removed_a1.0,1000,5,"{""27"": 5.6233}","{""27"": 8.6032}","{""27"": 1.5299}",10.352,37.554,51.6,29.2,8.6,1.0,,,20.0,30.61224489795918,294.0,27.33333333333333,120.0
ENSG00000133313,3,83.7895,2864,blocks.27,1,cds_mean,cross_gene_a1.0,1000,5,"{""27"": 5.633}","{""27"": 4.7359}","{""27"": 0.8407}",13.752,42.65,59.2,28.2,8.0,0.8,,,22.0,39.81220657276995,213.0,41.29032258064516,31.0
ENSG00000133313,3,83.7895,2864,blocks.27,1,cds_mean,add_cone_removed_a1.0,1000,5,"{""27"": 5.633}","{""27"": 4.7359}","{""27"": 0.8407}",14.84,43.574,60.8,29.6,2.6,0.4,,,22.0,41.12676056338027,213.0,37.41935483870968,31.0
ENSG00000133313,3,83.7895,2864,blocks.27,1,cds_mean,add_gc_removed_a1.0,1000,5,"{""27"": 5.633}","{""27"": 4.7359}","{""27"": 0.8407}",14.104,42.226,68.8,31.6,18.4,1.0,,,22.0,41.31455399061033,213.0,41.29032258064516,31.0
ENSG00000083937,4,97.1831,708,blocks.27,1,cds_mean,cross_gene_a1.0,555,7,"{""27"": 5.6325}","{""27"": 4.9521}","{""27"": 0.8792}",89.50428571428571,81.42285714285715,2.2857142857142856,1.1428571428571428,0.7142857142857143,0.4285714285714285,,,18.0,32.61904761904761,60.0,16.666666666666668,18.0
ENSG00000083937,4,97.1831,708,blocks.27,1,cds_mean,add_cone_removed_a1.0,555,7,"{""27"": 5.6325}","{""27"": 4.9521}","{""27"": 0.8792}",87.89285714285714,82.26571428571428,7.142857142857143,2.857142857142857,1.1428571428571428,0.8571428571428571,,,18.0,25.952380952380956,60.0,20.63492063492064,18.0
ENSG00000083937,4,97.1831,708,blocks.27,1,cds_mean,add_gc_removed_a1.0,555,7,"{""27"": 5.6325}","{""27"": 4.9521}","{""27"": 0.8792}",92.06714285714284,84.78714285714285,3.7142857142857135,1.4285714285714286,0.8571428571428571,0.7142857142857143,,,18.0,27.142857142857142,60.0,14.285714285714286,18.0
ENSG00000109943,0,56.2341,1609,blocks.27,1,cds_mean,cross_gene_a1.0,1000,5,"{""27"": 5.6341}","{""27"": 4.2985}","{""27"": 0.7629}",12.058,40.11,65.2,33.0,2.8,0.6,,,18.0,42.06896551724138,406.0,36.81818181818182,44.0
ENSG00000109943,0,56.2341,1609,blocks.27,1,cds_mean,add_cone_removed_a1.0,1000,5,"{""27"": 5.6341}","{""27"": 4.2985}","{""27"": 0.7629}",13.508,41.478,65.6,33.0,0.4,0.4,,,18.0,41.52709359605912,406.0,38.63636363636364,44.0
ENSG00000109943,0,56.2341,1609,blocks.27,1,cds_mean,add_gc_removed_a1.0,1000,5,"{""27"": 5.6341}","{""27"": 4.2985}","{""27"": 0.7629}",13.168,44.954,87.2,40.6,12.0,1.0,,,18.0,45.61576354679803,406.0,45.45454545454545,44.0
ENSG00000198570,1,67.1795,6440,blocks.27,1,cds_mean,cross_gene_a1.0,504,5,"{""27"": 5.6346}","{""27"": 4.1222}","{""27"": 0.7316}",9.882,41.974,33.6,16.8,1.2,0.8,,,18.0,41.25,144.0,43.42857142857143,35.0
ENSG00000198570,1,67.1795,6440,blocks.27,1,cds_mean,add_cone_removed_a1.0,504,5,"{""27"": 5.6346}","{""27"": 4.1222}","{""27"": 0.7316}",11.456,43.578,35.6,16.8,0.2,0.2,,,18.0,36.25,144.0,40.57142857142857,35.0
ENSG00000198570,1,67.1795,6440,blocks.27,1,cds_mean,add_gc_removed_a1.0,504,5,"{""27"": 5.6346}","{""27"": 4.1222}","{""27"": 0.7316}",10.932,42.1,27.6,15.0,1.8,0.6,,,18.0,40.69444444444444,144.0,40.0,35.0
ENSG00000111832,2,74.0741,1715,blocks.27,1,cds_mean,cross_gene_a1.0,780,5,"{""27"": 5.6243}","{""27"": 8.2236}","{""27"": 1.4622}",32.38,50.942,40.4,18.0,0.8,0.6,,,14.0,38.94039735099337,151.0,32.5,48.0
ENSG00000111832,2,74.0741,1715,blocks.27,1,cds_mean,add_cone_removed_a1.0,780,5,"{""27"": 5.6243}","{""27"": 8.2236}","{""27"": 1.4622}",33.958000000000006,51.526,35.6,18.0,3.8,0.8,,,14.0,36.95364238410596,151.0,35.83333333333333,48.0
ENSG00000111832,2,74.0741,1715,blocks.27,1,cds_mean,add_gc_removed_a1.0,780,5,"{""27"": 5.6243}","{""27"": 8.2236}","{""27"": 1.4622}",25.358,48.496,42.0,22.8,2.8,0.4,,,14.0,36.29139072847683,151.0,33.75,48.0
ENSG00000122694,3,86.3636,2308,blocks.27,1,cds_mean,cross_gene_a1.0,375,6,"{""27"": 5.6328}","{""27"": 4.8351}","{""27"": 0.8584}",51.31999999999999,62.005,10.0,6.0,1.0,0.1666666666666666,,,9.0,31.08108108108108,74.0,31.666666666666668,30.0
ENSG00000122694,3,86.3636,2308,blocks.27,1,cds_mean,add_cone_removed_a1.0,375,6,"{""27"": 5.6328}","{""27"": 4.8351}","{""27"": 0.8584}",60.18,66.355,11.666666666666666,5.333333333333333,0.6666666666666666,0.1666666666666666,,,9.0,30.855855855855854,74.0,26.111111111111114,30.0
ENSG00000122694,3,86.3636,2308,blocks.27,1,cds_mean,add_gc_removed_a1.0,375,6,"{""27"": 5.6328}","{""27"": 4.8351}","{""27"": 0.8584}",41.333333333333336,57.77333333333333,15.0,7.0,1.6666666666666667,0.3333333333333333,,,9.0,31.08108108108108,74.0,25.0,30.0
ENSG00000008952,4,89.2231,98,blocks.27,1,cds_mean,cross_gene_a1.0,1000,5,"{""27"": 5.6277}","{""27"": 6.8512}","{""27"": 1.2174}",13.442000000000002,41.508,53.6,28.6,11.4,0.8,,,17.0,38.24324324324324,148.0,39.27272727272727,55.0
ENSG00000008952,4,89.2231,98,blocks.27,1,cds_mean,add_cone_removed_a1.0,1000,5,"{""27"": 5.6277}","{""27"": 6.8512}","{""27"": 1.2174}",13.478,42.994,62.4,31.2,6.4,0.6,,,17.0,44.18918918918919,148.0,41.45454545454545,55.0
ENSG00000008952,4,89.2231,98,blocks.27,1,cds_mean,add_gc_removed_a1.0,1000,5,"{""27"": 5.6277}","{""27"": 6.8512}","{""27"": 1.2174}",13.185999999999998,42.838,66.4,33.4,16.2,1.0,,,17.0,35.4054054054054,148.0,33.81818181818182,55.0
ENSG00000183208,0,58.961,5955,blocks.27,1,cds_mean,cross_gene_a1.0,978,5,"{""27"": 5.6276}","{""27"": 6.8831}","{""27"": 1.2231}",14.43,46.16,60.8,31.6,2.0,0.8,,,21.0,48.689655172413794,290.0,49.78260869565217,92.0
ENSG00000183208,0,58.961,5955,blocks.27,1,cds_mean,add_cone_removed_a1.0,978,5,"{""27"": 5.6276}","{""27"": 6.8831}","{""27"": 1.2231}",13.704,45.646,60.4,31.2,4.2,0.4,,,21.0,48.137931034482754,290.0,50.43478260869565,92.0
ENSG00000183208,0,58.961,5955,blocks.27,1,cds_mean,add_gc_removed_a1.0,978,5,"{""27"": 5.6276}","{""27"": 6.8831}","{""27"": 1.2231}",12.498,38.378,69.2,30.4,8.6,0.6,,,21.0,37.310344827586206,290.0,38.47826086956522,92.0
ENSG00000092036,1,69.697,851,blocks.27,1,cds_mean,cross_gene_a1.0,1000,5,"{""27"": 5.624}","{""27"": 8.3394}","{""27"": 1.4828}",11.186,43.81,75.6,34.8,11.0,1.0,,,17.0,45.32374100719424,278.0,43.4,100.0
ENSG00000092036,1,69.697,851,blocks.27,1,cds_mean,add_cone_removed_a1.0,1000,5,"{""27"": 5.624}","{""27"": 8.3394}","{""27"": 1.4828}",11.024,44.918,74.0,36.2,8.0,1.0,,,17.0,46.906474820143885,278.0,46.2,100.0
ENSG00000092036,1,69.697,851,blocks.27,1,cds_mean,add_gc_removed_a1.0,1000,5,"{""27"": 5.624}","{""27"": 8.3394}","{""27"": 1.4828}",12.8,43.25,74.4,35.8,10.4,1.0,,,17.0,43.02158273381295,278.0,43.2,100.0
ENSG00000165929,2,77.1429,4882,blocks.27,1,cds_mean,cross_gene_a1.0,1000,5,"{""27"": 5.6283}","{""27"": 6.6145}","{""27"": 1.1752}",12.062,43.69199999999999,80.0,35.8,9.8,0.8,,,22.0,42.869955156950674,223.0,36.76470588235294,68.0
ENSG00000165929,2,77.1429,4882,blocks.27,1,cds_mean,add_cone_removed_a1.0,1000,5,"{""27"": 5.6283}","{""27"": 6.6145}","{""27"": 1.1752}",13.912,42.84,66.4,32.4,22.0,1.0,,,22.0,42.69058295964125,223.0,44.11764705882353,68.0
ENSG00000165929,2,77.1429,4882,blocks.27,1,cds_mean,add_gc_removed_a1.0,1000,5,"{""27"": 5.6283}","{""27"": 6.6145}","{""27"": 1.1752}",9.81,40.666,53.6,25.6,17.4,1.0,,,22.0,38.56502242152467,223.0,35.88235294117647,68.0
ENSG00000118257,3,83.2613,914,blocks.27,1,cds_mean,cross_gene_a1.0,1000,5,"{""27"": 5.632}","{""27"": 5.1465}","{""27"": 0.9138}",17.768,44.45,64.0,29.4,7.0,0.6,,,22.0,40.909090909090914,132.0,36.19047619047619,21.0
ENSG00000118257,3,83.2613,914,blocks.27,1,cds_mean,add_cone_removed_a1.0,1000,5,"{""27"": 5.632}","{""27"": 5.1465}","{""27"": 0.9138}",13.156,43.21,70.8,34.0,7.4,0.8,,,22.0,45.6060606060606,132.0,37.14285714285714,21.0
ENSG00000118257,3,83.2613,914,blocks.27,1,cds_mean,add_gc_removed_a1.0,1000,5,"{""27"": 5.632}","{""27"": 5.1465}","{""27"": 0.9138}",11.158,41.28,68.4,30.4,12.6,1.0,,,22.0,45.60606060606061,132.0,44.761904761904766,21.0
ENSG00000067842,4,92.7869,355,blocks.27,1,cds_mean,cross_gene_a1.0,1000,5,"{""27"": 5.6353}","{""27"": 3.8167}","{""27"": 0.6773}",28.73,49.962,56.8,26.4,2.0,0.4,,,21.0,35.494505494505496,182.0,33.23943661971831,71.0
ENSG00000067842,4,92.7869,355,blocks.27,1,cds_mean,add_cone_removed_a1.0,1000,5,"{""27"": 5.6353}","{""27"": 3.8167}","{""27"": 0.6773}",27.444,47.58,44.8,23.2,2.0,0.8,,,21.0,30.769230769230774,182.0,24.7887323943662,71.0
ENSG00000067842,4,92.7869,355,blocks.27,1,cds_mean,add_gc_removed_a1.0,1000,5,"{""27"": 5.6353}","{""27"": 3.8167}","{""27"": 0.6773}",16.276,44.628,58.8,30.2,8.6,1.0,,,21.0,36.37362637362637,182.0,34.64788732394366,71.0
ENSG00000136114,0,62.0892,3064,blocks.27,1,cds_mean,cross_gene_a1.0,1000,5,"{""27"": 5.628}","{""27"": 6.7661}","{""27"": 1.2022}",11.404,41.186,72.4,34.8,14.8,1.0,,,18.0,41.53846153846153,325.0,43.85321100917431,109.0
ENSG00000136114,0,62.0892,3064,blocks.27,1,cds_mean,add_cone_removed_a1.0,1000,5,"{""27"": 5.628}","{""27"": 6.7661}","{""27"": 1.2022}",11.314,42.148,74.4,34.6,3.2,0.4,,,18.0,42.70769230769231,325.0,39.63302752293578,109.0
ENSG00000136114,0,62.0892,3064,blocks.27,1,cds_mean,add_gc_removed_a1.0,1000,5,"{""27"": 5.628}","{""27"": 6.7661}","{""27"": 1.2022}",11.538,39.68,58.4,29.8,14.6,0.8,,,18.0,39.69230769230769,325.0,39.26605504587156,109.0
ENSG00000105639,1,69.573,4480,blocks.27,1,cds_mean,cross_gene_a1.0,1000,5,"{""27"": 5.628}","{""27"": 6.7287}","{""27"": 1.1956}",13.54,43.798,62.0,30.2,0.8,0.6,,,15.0,42.12218649517685,311.0,35.75,80.0
ENSG00000105639,1,69.573,4480,blocks.27,1,cds_mean,add_cone_removed_a1.0,1000,5,"{""27"": 5.628}","{""27"": 6.7287}","{""27"": 1.1956}",12.228,43.65,58.8,29.0,1.0,0.4,,,15.0,44.758842443729904,311.0,39.5,80.0
ENSG00000105639,1,69.573,4480,blocks.27,1,cds_mean,add_gc_removed_a1.0,1000,5,"{""27"": 5.628}","{""27"": 6.7287}","{""27"": 1.1956}",13.563999999999998,44.67,70.0,36.0,0.2,0.2,,,15.0,46.30225080385852,311.0,43.5,80.0
ENSG00000105538,2,79.2316,1357,blocks.27,1,cds_mean,cross_gene_a1.0,1000,5,"{""27"": 5.6299}","{""27"": 5.9758}","{""27"": 1.0614}",18.57,50.132,78.4,33.8,0.6,0.6,,,20.0,51.08333333333333,240.0,55.38461538461538,52.0
ENSG00000105538,2,79.2316,1357,blocks.27,1,cds_mean,add_cone_removed_a1.0,1000,5,"{""27"": 5.6299}","{""27"": 5.9758}","{""27"": 1.0614}",15.801999999999998,47.668,53.2,28.6,0.6,0.6,,,20.0,47.41666666666666,240.0,43.46153846153847,52.0
ENSG00000105538,2,79.2316,1357,blocks.27,1,cds_mean,add_gc_removed_a1.0,1000,5,"{""27"": 5.6299}","{""27"": 5.9758}","{""27"": 1.0614}",12.762,44.392,62.8,28.6,6.2,1.0,,,20.0,46.25,240.0,48.46153846153847,52.0
ENSG00000163870,3,81.7694,4640,blocks.27,1,cds_mean,cross_gene_a1.0,948,5,"{""27"": 5.6277}","{""27"": 6.8545}","{""27"": 1.218}",43.898,59.14200000000001,32.0,16.0,0.8,0.6,,,20.0,44.73988439306358,173.0,22.5,8.0
ENSG00000163870,3,81.7694,4640,blocks.27,1,cds_mean,add_cone_removed_a1.0,948,5,"{""27"": 5.6277}","{""27"": 6.8545}","{""27"": 1.218}",52.65599999999999,64.53,39.2,17.2,0.6,0.4,,,20.0,46.70520231213872,173.0,25.0,8.0
ENSG00000163870,3,81.7694,4640,blocks.27,1,cds_mean,add_gc_removed_a1.0,948,5,"{""27"": 5.6277}","{""27"": 6.8545}","{""27"": 1.218}",46.786,61.314,40.4,18.6,1.8,0.4,,,20.0,42.54335260115607,173.0,32.5,8.0
ENSG00000177954,4,100.0,6065,blocks.27,1,cds_mean,cross_gene_a1.0,165,16,"{""27"": 5.6379}","{""27"": 2.8021}","{""27"": 0.497}",51.476875,63.343125,6.625,3.1875,0.8125,0.3125,,,10.0,35.0,25.0,29.166666666666668,6.0
ENSG00000177954,4,100.0,6065,blocks.27,1,cds_mean,add_cone_removed_a1.0,165,16,"{""27"": 5.6379}","{""27"": 2.8021}","{""27"": 0.497}",56.136875,64.8025,5.125,3.125,1.0,0.1875,,,10.0,33.5,25.0,32.29166666666667,6.0
ENSG00000177954,4,100.0,6065,blocks.27,1,cds_mean,add_gc_removed_a1.0,165,16,"{""27"": 5.6379}","{""27"": 2.8021}","{""27"": 0.497}",45.3875,57.35375,4.75,3.0625,1.8125,0.625,,,10.0,26.5,25.0,18.75,6.0
ENSG00000119431,0,64.1434,2143,blocks.27,1,cds_mean,cross_gene_a1.0,642,5,"{""27"": 5.6328}","{""27"": 4.8425}","{""27"": 0.8597}",32.604,53.502,41.6,15.8,0.8,0.8,,,22.0,40.40816326530612,196.0,38.064516129032256,62.0
ENSG00000119431,0,64.1434,2143,blocks.27,1,cds_mean,add_cone_removed_a1.0,642,5,"{""27"": 5.6328}","{""27"": 4.8425}","{""27"": 0.8597}",24.79,50.662,38.8,16.6,0.8,0.6,,,22.0,42.755102040816325,196.0,37.74193548387096,62.0
ENSG00000119431,0,64.1434,2143,blocks.27,1,cds_mean,add_gc_removed_a1.0,642,5,"{""27"": 5.6328}","{""27"": 4.8425}","{""27"": 0.8597}",25.648000000000003,50.522000000000006,41.2,18.4,0.8,0.6,,,22.0,43.775510204081634,196.0,42.903225806451616,62.0
ENSG00000014138,1,66.8896,145,blocks.27,1,cds_mean,cross_gene_a1.0,1000,5,"{""27"": 5.6215}","{""27"": 9.3205}","{""27"": 1.658}",13.163999999999998,42.69,50.0,28.2,0.0,0.0,,,21.0,41.66666666666666,264.0,40.0,78.0
ENSG00000014138,1,66.8896,145,blocks.27,1,cds_mean,add_cone_removed_a1.0,1000,5,"{""27"": 5.6215}","{""27"": 9.3205}","{""27"": 1.658}",12.514,42.724,74.8,37.8,4.4,0.4,,,21.0,42.42424242424242,264.0,42.05128205128206,78.0
ENSG00000014138,1,66.8896,145,blocks.27,1,cds_mean,add_gc_removed_a1.0,1000,5,"{""27"": 5.6215}","{""27"": 9.3205}","{""27"": 1.658}",13.634,42.132,69.2,34.4,4.6,0.6,,,21.0,40.07575757575758,264.0,44.87179487179488,78.0
ENSG00000140968,2,79.8122,3423,blocks.27,1,cds_mean,cross_gene_a1.0,1000,5,"{""27"": 5.6303}","{""27"": 5.8244}","{""27"": 1.0345}",21.912,45.628,53.2,28.0,9.6,0.8,,,21.0,41.26696832579186,221.0,39.16666666666666,96.0
ENSG00000140968,2,79.8122,3423,blocks.27,1,cds_mean,add_cone_removed_a1.0,1000,5,"{""27"": 5.6303}","{""27"": 5.8244}","{""27"": 1.0345}",19.22,42.812,45.6,24.6,2.8,0.4,,,21.0,33.755656108597286,221.0,26.875,96.0
ENSG00000140968,2,79.8122,3423,blocks.27,1,cds_mean,add_gc_removed_a1.0,1000,5,"{""27"": 5.6303}","{""27"": 5.8244}","{""27"": 1.0345}",18.094,46.424,64.8,34.6,5.8,0.8,,,21.0,46.06334841628959,221.0,47.91666666666666,96.0
ENSG00000127837,3,82.4885,2552,blocks.27,1,cds_mean,cross_gene_a1.0,1000,5,"{""27"": 5.6318}","{""27"": 5.248}","{""27"": 0.9319}",13.448,44.824,52.8,27.0,3.4,0.6,,,21.0,48.88888888888889,207.0,48.33333333333333,72.0
ENSG00000127837,3,82.4885,2552,blocks.27,1,cds_mean,add_cone_removed_a1.0,1000,5,"{""27"": 5.6318}","{""27"": 5.248}","{""27"": 0.9319}",13.163999999999998,45.892,60.4,29.4,1.0,0.4,,,21.0,51.594202898550726,207.0,51.94444444444444,72.0
ENSG00000127837,3,82.4885,2552,blocks.27,1,cds_mean,add_gc_removed_a1.0,1000,5,"{""27"": 5.6318}","{""27"": 5.248}","{""27"": 0.9319}",13.998,42.748000000000005,63.6,32.0,2.0,0.2,,,21.0,43.28502415458937,207.0,42.5,72.0
ENSG00000217930,4,91.2,6707,blocks.27,1,cds_mean,cross_gene_a1.0,288,7,"{""27"": 5.6362}","{""27"": 3.4665}","{""27"": 0.615}",71.02285714285713,72.51142857142857,2.857142857142857,1.4285714285714286,0.5714285714285714,0.1428571428571428,,,7.0,32.445520581113804,59.0,13.571428571428571,20.0
ENSG00000217930,4,91.2,6707,blocks.27,1,cds_mean,add_cone_removed_a1.0,288,7,"{""27"": 5.6362}","{""27"": 3.4665}","{""27"": 0.615}",75.9742857142857,75.46285714285715,2.571428571428572,1.2857142857142858,0.7142857142857143,0.0,,,7.0,31.719128329297824,59.0,14.285714285714286,20.0
ENSG00000217930,4,91.2,6707,blocks.27,1,cds_mean,add_gc_removed_a1.0,288,7,"{""27"": 5.6362}","{""27"": 3.4665}","{""27"": 0.615}",69.49428571428571,71.96285714285715,4.0,2.142857142857143,0.7142857142857143,0.1428571428571428,,,7.0,30.024213075060533,59.0,10.714285714285714,20.0
ENSG00000124688,0,61.6788,2408,blocks.27,1,cds_mean,cross_gene_a1.0,693,5,"{""27"": 5.6227}","{""27"": 8.8417}","{""27"": 1.5725}",11.11,42.39,43.6,23.6,4.8,0.6,,,18.0,44.0,200.0,42.12121212121212,66.0
ENSG00000124688,0,61.6788,2408,blocks.27,1,cds_mean,add_cone_removed_a1.0,693,5,"{""27"": 5.6227}","{""27"": 8.8417}","{""27"": 1.5725}",13.657999999999998,42.632,49.2,21.2,1.2,0.4,,,18.0,45.6,200.0,44.84848484848485,66.0
ENSG00000124688,0,61.6788,2408,blocks.27,1,cds_mean,add_gc_removed_a1.0,693,5,"{""27"": 5.6227}","{""27"": 8.8417}","{""27"": 1.5725}",10.96,38.462,45.2,22.6,1.6,0.8,,,18.0,34.7,200.0,36.96969696969697,66.0
ENSG00000147813,1,72.119,3795,blocks.27,1,cds_mean,cross_gene_a1.0,1000,5,"{""27"": 5.6311}","{""27"": 5.4898}","{""27"": 0.9749}",31.094,52.74,51.6,23.8,0.0,0.0,,,17.0,43.98230088495576,226.0,42.72727272727273,66.0
ENSG00000147813,1,72.119,3795,blocks.27,1,cds_mean,add_cone_removed_a1.0,1000,5,"{""27"": 5.6311}","{""27"": 5.4898}","{""27"": 0.9749}",30.298,51.414,50.4,24.8,0.0,0.0,,,17.0,42.30088495575221,226.0,41.51515151515152,66.0
ENSG00000147813,1,72.119,3795,blocks.27,1,cds_mean,add_gc_removed_a1.0,1000,5,"{""27"": 5.6311}","{""27"": 5.4898}","{""27"": 0.9749}",34.672000000000004,52.804,46.0,22.0,0.0,0.0,,,17.0,40.26548672566371,226.0,38.18181818181818,66.0
ENSG00000183032,2,79.9331,5940,blocks.27,1,cds_mean,cross_gene_a1.0,810,5,"{""27"": 5.6355}","{""27"": 3.7514}","{""27"": 0.6657}",11.31,41.356,60.0,28.2,0.6,0.6,,,16.0,44.24242424242424,132.0,44.70588235294117,68.0
ENSG00000183032,2,79.9331,5940,blocks.27,1,cds_mean,add_cone_removed_a1.0,810,5,"{""27"": 5.6355}","{""27"": 3.7514}","{""27"": 0.6657}",19.294,42.366,46.4,22.0,0.6,0.6,,,16.0,41.96969696969697,132.0,40.294117647058826,68.0
ENSG00000183032,2,79.9331,5940,blocks.27,1,cds_mean,add_gc_removed_a1.0,810,5,"{""27"": 5.6355}","{""27"": 3.7514}","{""27"": 0.6657}",13.54,42.602,56.4,26.0,3.6,0.8,,,16.0,41.060606060606055,132.0,42.35294117647059,68.0
ENSG00000113595,3,87.4564,1824,blocks.27,1,cds_mean,cross_gene_a1.0,1000,5,"{""27"": 5.6255}","{""27"": 7.7234}","{""27"": 1.3729}",10.502,44.874,74.0,34.4,2.2,0.8,,,21.0,56.94444444444444,216.0,56.38554216867469,83.0
ENSG00000113595,3,87.4564,1824,blocks.27,1,cds_mean,add_cone_removed_a1.0,1000,5,"{""27"": 5.6255}","{""27"": 7.7234}","{""27"": 1.3729}",12.332,43.078,56.4,29.6,1.8,0.6,,,21.0,54.81481481481482,216.0,60.48192771084338,83.0
ENSG00000113595,3,87.4564,1824,blocks.27,1,cds_mean,add_gc_removed_a1.0,1000,5,"{""27"": 5.6255}","{""27"": 7.7234}","{""27"": 1.3729}",9.188,42.556,57.6,31.4,7.6,0.6,,,21.0,48.98148148148148,216.0,49.87951807228916,83.0
ENSG00000169744,4,97.8552,5221,blocks.27,1,cds_mean,cross_gene_a1.0,1000,5,"{""27"": 5.637}","{""27"": 3.1736}","{""27"": 0.563}",11.778,41.568,65.6,32.2,6.4,0.8,,,19.0,44.29906542056075,107.0,48.57142857142857,21.0
ENSG00000169744,4,97.8552,5221,blocks.27,1,cds_mean,add_cone_removed_a1.0,1000,5,"{""27"": 5.637}","{""27"": 3.1736}","{""27"": 0.563}",9.89,41.232,68.8,31.2,6.2,0.8,,,19.0,43.177570093457945,107.0,40.95238095238095,21.0
ENSG00000169744,4,97.8552,5221,blocks.27,1,cds_mean,add_gc_removed_a1.0,1000,5,"{""27"": 5.637}","{""27"": 3.1736}","{""27"": 0.563}",10.776,42.626,67.2,32.2,8.2,0.4,,,19.0,42.42990654205608,107.0,50.47619047619048,21.0
ENSG00000205177,0,54.4041,6588,blocks.27,1,cds_mean,cross_gene_a1.0,363,5,"{""27"": 5.631}","{""27"": 5.544}","{""27"": 0.9845}",12.99,44.502,20.0,11.0,0.0,0.0,,,18.0,41.27167630057805,173.0,40.0,8.0
ENSG00000205177,0,54.4041,6588,blocks.27,1,cds_mean,add_cone_removed_a1.0,363,5,"{""27"": 5.631}","{""27"": 5.544}","{""27"": 0.9845}",12.138,45.478,18.8,11.0,0.0,0.0,,,18.0,44.16184971098266,173.0,32.5,8.0
ENSG00000205177,0,54.4041,6588,blocks.27,1,cds_mean,add_gc_removed_a1.0,363,5,"{""27"": 5.631}","{""27"": 5.544}","{""27"": 0.9845}",13.292000000000002,43.174,20.8,10.8,1.8,0.6,,,18.0,42.08092485549133,173.0,42.5,8.0
ENSG00000064309,1,68.75,3652,blocks.27,1,cds_mean,cross_gene_a1.0,1000,5,"{""27"": 5.6304}","{""27"": 5.7993}","{""27"": 1.03}",11.992,39.986,63.2,31.4,12.0,0.8,,,21.0,40.44728434504792,313.0,41.348314606741575,89.0
ENSG00000064309,1,68.75,3652,blocks.27,1,cds_mean,add_cone_removed_a1.0,1000,5,"{""27"": 5.6304}","{""27"": 5.7993}","{""27"": 1.03}",11.78,39.57,66.0,32.0,12.6,1.0,,,21.0,36.48562300319489,313.0,38.87640449438203,89.0
ENSG00000064309,1,68.75,3652,blocks.27,1,cds_mean,add_gc_removed_a1.0,1000,5,"{""27"": 5.6304}","{""27"": 5.7993}","{""27"": 1.03}",10.466,38.386,71.2,30.4,22.2,1.0,,,21.0,36.48562300319489,313.0,39.7752808988764,89.0
