gene,condition,site_set,n_samples,n_sites,n_voting_species,A_cov,A_all,L,C,K,excess,A_null,A_M,C_M,frac_M_eq_P,gc_up_A,gc_down_A,gc_neutral_A,gc_up_n,gc_down_n,gc_neutral_n
ENSG00000163235,add_a2.0,platy_not_human,5,95.0,13,47.713623055779365,46.526315789473685,78.3860987602744,61.00674821381813,97.47368421052632,11.604791637579876,36.108831418199486,21.861920688007643,28.04307996088818,1.1040577779708216,56.53488372093024,22.789473684210527,51.2220986281053,42.8,19.4,30.4
ENSG00000163235,add_a2.0,private,5,46.0,13,51.387163561076605,49.56521739130435,80.65687935253152,63.7546369899311,96.52173913043478,11.741976105330142,39.64518745574647,20.21251654377009,25.150072150072152,0.0,62.74509803921569,26.78571428571429,50.94736842105263,17.2,7.6,19.6
ENSG00000163235,add_a2.0,shared_not_private,5,49.0,13,44.421768707483,43.67346938775511,76.33503401360545,58.32030714383656,98.36734693877553,10.828042328042326,33.59372637944067,23.333333333333336,30.96401921092324,2.1187943262411344,52.4,20.60606060606061,52.0,25.6,11.8,10.8
ENSG00000163235,add_a2.0_L24,platy_not_human,5,95.0,13,48.14417948381188,46.526315789473685,78.59188151972532,61.05861418308539,96.6315789473684,14.633943183176887,33.510236300634986,21.444540642918888,27.72920015308075,1.1143334461017815,53.01318836202557,40.42105263157895,46.21925596341614,43.0,19.4,29.4
ENSG00000163235,add_a2.0_L24,private,5,46.0,13,49.46916749432224,46.95652173913044,77.46337901194987,64.16082728816176,95.21739130434784,11.864718445682218,37.60444904864003,23.067938521426893,30.56931500465983,0.0,53.59477124183006,37.5,50.810457516339866,17.6,7.6,18.6
ENSG00000163235,add_a2.0_L24,shared_not_private,5,49.0,13,47.04769141699232,46.12244897959184,79.57971486466927,58.72330561034028,97.95918367346938,13.23158903041122,33.81610238658111,20.003854455750847,25.436662409704773,2.12804502004317,52.58461538461538,42.42424242424242,38.727272727272734,25.4,11.8,10.8
ENSG00000163235,add_a3.0,platy_not_human,5,95.0,13,50.85325216595545,49.89473684210526,81.51557200123344,62.4882377177812,98.10526315789473,10.86690802112044,39.986344144835016,19.3228221054308,24.094197031039137,1.096565270478314,63.73150105708245,13.544891640866874,55.63959955506118,43.6,19.0,30.6
ENSG00000163235,add_a3.0,private,5,46.0,13,52.07905138339921,50.8695652173913,77.832674571805,66.73265473265474,97.82608695652172,10.39255913168957,41.68649225170964,22.669955367629782,29.8406862745098,0.0,64.44444444444444,16.071428571428573,54.22222222222221,18.0,7.4,19.6
ENSG00000163235,add_a3.0,shared_not_private,5,49.0,13,49.79537559704733,48.97959183673469,84.99529599073671,58.864476327584285,98.36734693877553,11.070151050964125,38.7252245460832,16.157107616404563,19.937164284990374,2.1191797718162197,63.29230769230769,12.0,58.18181818181817,25.6,11.6,11.0
ENSG00000163235,add_a3.0_L24,platy_not_human,5,95.0,13,51.92373316887656,50.526315789473685,82.92054681878918,62.66005923900661,97.26315789473684,14.522199768487924,37.40153340038863,17.693895476504174,21.41322101322101,1.106499780412824,62.78365045806906,26.19298245614035,52.8294930875576,43.0,19.2,30.2
ENSG00000163235,add_a3.0_L24,private,5,46.0,13,49.11067193675889,47.826086956521735,79.03162055335967,62.01680672268908,97.3913043478261,8.954357236965931,40.15631469979296,22.35658914728682,28.514387573211103,0.0,54.50980392156863,28.571428571428573,52.52046783625731,17.6,7.8,19.4
ENSG00000163235,add_a3.0_L24,shared_not_private,5,49.0,13,54.6195652173913,53.06122448979592,86.61231884057972,63.10816249358506,97.14285714285714,15.501660628019325,39.11790458937198,13.267139479905438,15.5018315018315,2.1465721040189125,68.46153846153847,24.696969696969692,53.45454545454545,25.4,11.4,10.8
ENSG00000163235,add_a4.0,platy_not_human,5,95.0,13,49.464728819567526,48.0,83.08722366927135,59.53387314439946,97.05263157894736,10.03752263842927,39.42720618113826,17.921855921855922,21.6973157203871,1.1062271062271063,59.34813248766737,19.42105263157895,54.57990359658881,42.8,19.4,30.0
ENSG00000163235,add_a4.0,private,5,46.0,13,53.48025101513474,50.869565217391305,83.11886304909561,64.39160270739218,95.21739130434784,11.001442681841354,42.47880833329338,17.19420114768952,21.18004188398925,0.0,65.39215686274511,23.214285714285715,54.62573099415205,17.2,7.6,19.0
ENSG00000163235,add_a4.0,shared_not_private,5,49.0,13,45.87585034013605,45.30612244897959,83.06972789115646,55.33852278038325,98.77551020408164,7.2736441798941796,38.60220616024187,18.54609929078014,22.886382623224726,2.109929078014184,55.47692307692307,16.969696969696972,54.54545454545455,25.6,11.8,11.0
ENSG00000163235,add_a4.0_L24,platy_not_human,5,95.0,13,53.18934081346423,51.36842105263158,83.45737883746298,63.36854121605384,96.6315789473684,14.08887460391668,39.10046620954756,16.913197913197912,20.84058709021225,1.113719613719614,58.095238095238095,22.105263157894736,66.5353037766831,42.8,19.6,29.4
ENSG00000163235,add_a4.0_L24,private,5,46.0,13,51.84126984126984,50.0,82.4126984126984,62.27618364418938,96.52173913043478,8.473771730914585,43.36749811035526,17.53880266075388,22.13986013986014,0.0,50.588235294117645,22.5,65.57275541795666,17.8,8.0,18.6
ENSG00000163235,add_a4.0_L24,shared_not_private,5,49.0,13,54.423758865248224,52.6530612244898,84.38829787234042,64.27400119260584,96.73469387755102,15.22953605200946,39.19422281323877,16.392229417206288,19.932138037401195,2.1554116558741905,63.248717948717946,21.81818181818182,68.18181818181817,25.0,11.6,10.8
ENSG00000163235,add_cone_removed_a1.0,platy_not_human,5,95.0,13,50.10579471068328,48.8421052631579,81.73326485621114,61.138301054090526,97.6842105263158,12.66800161727383,37.437793093409454,18.90270552262137,23.28435861961457,1.1017202370638557,56.60676532769556,24.17105263157895,56.66666666666667,43.8,18.6,30.4
ENSG00000163235,add_cone_removed_a1.0,private,5,46.0,13,51.200702678963545,50.0,80.94158981115503,63.05596101327809,97.82608695652172,10.170108957065477,41.03059372189807,19.50105708245243,25.036053130929798,0.0,56.66666666666667,22.85714285714285,56.578947368421055,18.0,7.2,19.8
ENSG00000163235,add_cone_removed_a1.0,shared_not_private,5,49.0,13,49.042443064182194,47.755102040816325,82.43899733806566,59.464483026593065,97.55102040816328,10.81580893226856,38.226634131913634,18.38947990543735,22.6218022533812,2.1377068557919623,56.58461538461538,24.666666666666664,57.090909090909086,25.8,11.4,10.6
ENSG00000163235,add_gc_removed_a1.0,platy_not_human,5,95.0,13,48.70758855301244,47.578947368421055,78.68063223021298,61.81915253590644,97.6842105263158,14.814596000036977,33.892992552975464,21.35143600360992,27.84143960614549,1.10139618835271,51.77388502969899,38.368421052631575,50.87250384024578,42.8,19.8,30.2
ENSG00000163235,add_gc_removed_a1.0,private,5,46.0,13,50.96911480834636,49.130434782608695,77.96939056898613,65.35547785547786,96.52173913043478,12.432225524540994,38.536889283805365,22.53756837477768,29.89137157409653,0.0,57.51633986928105,33.57142857142857,51.9907120743034,17.4,7.8,19.2
ENSG00000163235,add_gc_removed_a1.0,shared_not_private,5,49.0,13,46.69054855984947,46.12244897959184,79.39300188160371,58.64361301325805,98.77551020408164,14.78975490905582,31.90079365079365,20.171137835337653,26.13723497934025,2.110314523589269,47.95897435897436,41.66666666666667,49.09090909090909,25.4,12.0,11.0
ENSG00000163235,add_gc_removed_a1.0_L24,platy_not_human,5,95.0,13,46.592671976175765,44.631578947368425,81.30918093748042,57.17802085463095,95.78947368421052,13.582616761666594,33.010055214509165,17.977351655189704,22.41938420393423,1.1238793278700292,51.45021645021645,38.631578947368425,44.75115207373271,42.4,19.2,29.4
ENSG00000163235,add_gc_removed_a1.0_L24,private,5,46.0,13,45.39798438153515,42.60869565217392,78.92692093939966,57.72821949292538,94.34782608695652,10.315144694384626,35.082839687150525,20.102436323366558,27.39564597768932,0.0,51.53594771241831,32.857142857142854,45.26315789473684,16.8,7.6,19.0
ENSG00000163235,add_gc_removed_a1.0_L24,shared_not_private,5,49.0,13,47.826086956521735,46.530612244897966,83.6231884057971,57.160725453408375,97.14285714285714,13.64658816425121,34.179498792270536,15.858156028368796,18.937625489615225,2.1465721040189125,51.47692307692307,43.18181818181818,43.97979797979798,25.6,11.6,10.4
ENSG00000163235,add_own,platy_not_human,5,95.0,13,52.24664956832713,51.36842105263158,84.13702020860393,62.127452493306144,98.3157894736842,11.535107995373322,40.711541572953806,17.739531156080947,21.48288403936671,1.094227729571348,62.17758985200845,30.555555555555557,52.064516129032256,43.4,19.6,30.4
ENSG00000163235,add_own,private,5,46.0,13,54.8695652173913,53.91304347826088,84.03864734299518,65.34937134937135,98.2608695652174,10.19953991258339,44.67002530480792,16.77777777777778,20.43591163465814,0.0,70.0,28.214285714285715,51.73684210526316,18.0,7.8,19.4
ENSG00000163235,add_own,shared_not_private,5,49.0,13,49.821609494861775,48.97959183673469,84.23107540888695,59.192485168094926,98.36734693877553,7.954460566732601,41.86714892812917,18.63899167437558,22.6985236985237,2.1191797718162197,56.67692307692308,32.121212121212125,52.72727272727273,25.4,11.8,11.0
ENSG00000163235,add_own_L24,platy_not_human,5,95.0,13,46.22288263872895,45.05263157894737,82.58610010771505,55.91686101309822,97.89473684210526,13.503639448469926,32.71924319025902,16.66449570913468,20.206060606060607,1.0996061109230333,44.37883821604752,49.17647058823529,46.774193548387096,43.4,18.8,30.8
ENSG00000163235,add_own_L24,private,5,46.0,13,41.13515335355578,40.0,78.65453319851702,52.373450777725225,97.82608695652172,9.27986261575746,31.85529073779832,20.910533910533907,27.594084937738188,0.0,37.41013071895425,53.92857142857143,39.42105263157895,17.4,7.8,19.8
ENSG00000163235,add_own_L24,shared_not_private,5,49.0,13,50.99171213351205,49.79591836734694,86.22269629405879,59.11387163561077,97.95918367346938,15.568281028106588,35.42343110540546,12.737922705314013,14.846258077965397,2.1292270531400965,49.23076923076923,45.22222222222222,60.0,26.0,11.0,11.0
ENSG00000163235,cross_gene_a1.0,platy_not_human,5,95.0,13,48.56503741033091,46.94736842105264,79.82464710873423,60.65463053281875,96.84210526315788,11.873063148630408,36.6919742617005,20.616240266963292,26.10916084203756,1.1116054875787913,53.78337298927202,35.09941520467836,49.83611420096404,42.8,19.0,30.2
ENSG00000163235,cross_gene_a1.0,private,5,46.0,13,48.14268059768565,46.95652173913044,80.92910908886641,59.34306834306834,97.82608695652172,10.365689248399056,37.7769913492866,19.503607503607505,24.309416074121955,0.0,53.8562091503268,33.21428571428571,48.70175438596492,17.8,7.8,19.4
ENSG00000163235,cross_gene_a1.0,shared_not_private,5,49.0,13,49.01659461194284,46.93877551020408,78.73982895655949,62.13245818508976,95.91836734693877,12.64735453231555,36.36924007962729,21.70410628019324,28.074324324324323,2.17512077294686,53.68450390189521,36.66666666666667,51.63636363636364,25.0,11.2,10.8
ENSG00000163235,panel_other_k5,platy_not_human,5,95.0,13,50.71471879252199,49.05263157894736,82.19651134525277,61.58800626356502,96.84210526315788,13.016311858255031,37.69840693426697,18.57081430912529,22.734920634920638,1.1064944076904932,61.27484143763213,24.0030959752322,52.8001483129403,43.0,19.0,30.0
ENSG00000163235,panel_other_k5,private,5,46.0,13,50.35524098415908,49.130434782608695,82.27345242107629,60.9874686716792,97.82608695652172,10.189342021495715,40.16589896266337,18.52760159736904,22.89367297416833,0.0,64.16666666666666,17.5,51.6842105263158,17.6,8.0,19.4
ENSG00000163235,panel_other_k5,shared_not_private,5,49.0,13,51.054012724423714,48.97959183673469,82.12558288810436,62.11128858689834,95.91836734693877,13.475277992788232,37.578734731635485,18.651839860211737,22.86678335715563,2.165870079144825,59.30769230769231,28.68686868686869,54.72727272727273,25.4,11.0,10.6
ENSG00000163235,panel_same_k5,platy_not_human,5,95.0,13,49.66077400860009,48.42105263157895,81.8251822183367,60.54893808101455,97.47368421052632,11.700122710901422,37.96065129769868,19.900504803777885,24.80791396634168,1.103946154263692,63.47702779353375,21.649122807017545,47.39784946236559,43.0,19.2,30.4
ENSG00000163235,panel_same_k5,private,5,46.0,13,49.36231884057971,48.69565217391305,82.40579710144928,59.555556985897546,98.69565217391305,10.373130894870028,38.98918794570968,17.98989898989899,22.3430607641134,0.0,63.33333333333333,31.071428571428573,43.78947368421053,18.0,7.8,19.6
ENSG00000163235,panel_same_k5,shared_not_private,5,49.0,13,49.91790009250694,48.16326530612245,81.2349676225717,61.27694235588972,96.3265306122449,11.058197999109192,38.85970209339774,21.764210093534796,28.425081612634177,2.165073491622983,63.62675585284281,15.0,53.45454545454545,25.0,11.4,10.8
ENSG00000163235,random_a0.5,platy_not_human,5,95.0,13,44.45704832801607,43.1578947368421,79.17371782028164,56.019879845966805,97.05263157894736,10.263792700654047,34.19325562736202,22.177086334389703,28.391412531754337,1.1087239851284796,43.896103896103895,30.68421052631579,54.37004078605859,42.8,19.6,29.8
ENSG00000163235,random_a0.5,private,5,46.0,13,49.466403162055336,47.826086956521735,79.24901185770752,62.12309182046024,96.52173913043478,10.860671936758894,38.60573122529644,22.13953488372093,28.644161239037896,0.0,48.71732026143791,33.214285714285715,57.10526315789474,17.4,7.8,19.2
ENSG00000163235,random_a0.5,shared_not_private,5,49.0,13,39.78175914213974,38.775510204081634,79.12018507680594,49.85835689603718,97.55102040816328,6.605270692921016,33.17648844921872,22.15787850755473,28.81091138985876,2.1380923013670468,40.851282051282055,28.939393939393938,49.45454545454545,25.4,11.8,10.6
ENSG00000163235,random_a1.0,platy_not_human,5,95.0,13,45.97949293899877,44.631578947368425,78.68716332854974,58.39628150427868,97.05263157894736,12.104379827955668,33.875113111043106,21.567184079823107,27.755283325802328,1.1092901032233693,50.85472666868016,33.026315789473685,47.41935483870968,42.8,19.0,30.4
ENSG00000163235,random_a1.0,private,5,46.0,13,45.406487232574186,43.91304347826088,79.83298826777087,57.18687142216554,96.95652173913042,10.526063952150908,34.88042328042328,21.52870165065287,27.470603871532667,0.0,50.52287581699346,33.333333333333336,45.89473684210527,17.4,7.6,19.6
ENSG00000163235,random_a1.0,shared_not_private,5,49.0,13,46.55887563165877,45.30612244897959,77.67713190734203,59.84869431643625,97.14285714285714,12.103871092840466,34.4550045388183,21.526749922910888,29.394152595372116,2.146957549593997,51.07692307692308,33.24242424242424,50.54545454545455,25.4,11.4,10.8
ENSG00000163235,random_a1.0_L24,platy_not_human,5,95.0,13,46.07209636241895,43.78947368421053,79.49475613991743,57.98285471984102,95.15789473684212,12.482301457858291,33.58979490456065,21.38159397435593,27.43895412046097,1.129049288835022,49.98006644518272,37.6842105263158,46.34573982849845,42.2,19.6,28.6
ENSG00000163235,random_a1.0_L24,private,5,46.0,13,44.65921675224001,41.73913043478261,80.22903453136011,55.41335453100159,93.91304347826087,8.921372401438848,35.73784435080116,21.21220715378401,27.68826192964124,0.0,50.06535947712418,38.92857142857143,42.45614035087719,17.0,7.8,18.4
ENSG00000163235,random_a1.0_L24,shared_not_private,5,49.0,13,47.34824457072376,45.71428571428572,78.82845784012032,60.159226896069,96.3265306122449,13.041681219203683,34.30656335152008,21.53723404255319,27.487971487971485,2.1566193853427897,49.99230769230769,36.96969696969697,51.91919191919192,25.2,11.8,10.2
ENSG00000163235,random_a2.0,platy_not_human,5,95.0,13,45.38030050172131,43.78947368421053,77.35666290939942,58.58801235786848,96.6315789473684,13.200862293688369,32.17943820803294,23.30487137383689,31.00949572916861,1.111447939034146,52.592172433352246,34.55108359133127,41.913236929922135,42.6,18.6,30.6
ENSG00000163235,random_a2.0,private,5,46.0,13,45.76767676767677,44.34782608695652,73.55555555555556,62.27135563731783,96.95652173913044,10.601827801827804,35.165848965848966,26.454780361757106,37.88058381247235,0.0,52.94117647058823,31.428571428571427,44.88888888888889,17.4,7.6,19.6
ENSG00000163235,random_a2.0,shared_not_private,5,49.0,13,45.11867790594499,43.26530612244898,81.069382825594,55.28736723152641,96.3265306122449,11.724787620362155,33.393890285582835,20.179883945841397,25.721780604133546,2.1667203954438,52.58717948717949,36.464646464646464,36.36363636363636,25.2,11.0,11.0
ENSG00000163235,unsteered,platy_not_human,5,95.0,13,43.19501215823034,41.89473684210527,78.49906291600601,54.71119894598155,97.05263157894736,9.637182084271467,33.55783007395888,22.20549432243585,29.25485959776793,1.1090590236017523,44.95977930180993,31.75,48.08972932888394,42.6,19.2,30.4
ENSG00000163235,unsteered,private,5,46.0,13,39.47870004391744,38.26086956521739,76.21858334901813,51.51459022047258,96.95652173913044,5.322257176915562,34.15644286700187,23.83020792152953,34.52548951287387,0.0,41.5686274509804,26.5,42.64327485380117,17.8,7.4,19.4
ENSG00000163235,unsteered,shared_not_private,5,49.0,13,46.58472408389813,45.30612244897959,80.66737148143253,56.940291983565,97.14285714285714,12.455934480894836,34.12878960300329,20.618151916949326,27.448315911730543,2.146957549593997,47.33377926421405,34.24242424242424,58.18181818181817,24.8,11.8,11.0
ENSG00000163462,add_a0.5,platy_not_human,5,222.0,21,47.11178067636014,45.76576576576576,79.63801325478953,58.95313468456186,97.2072072072072,12.882298825650285,34.22948185070986,23.60550658113813,29.952410785894116,7.907383516547061,51.97069048149423,32.164587664587664,47.26541514041514,113.8,38.0,64.0
ENSG00000163462,add_a0.5,private,5,109.0,21,47.2171506152996,46.05504587155964,79.25631634460235,59.32470088306325,97.43119266055048,7.327371602154843,39.88977901314476,20.7051490563799,26.71236656875596,0.0,49.34295227524972,34.175824175824175,48.68641114982579,51.8,13.4,41.0
ENSG00000163462,add_a0.5,shared_not_private,5,113.0,21,46.94931148245047,45.48672566371681,79.94355600563266,58.55708636478224,96.99115044247787,13.845062613234116,33.10424886921636,26.486714567997257,33.50236001789207,15.513871365539032,54.13126505670134,31.04615384615385,44.642857142857146,62.0,24.6,23.0
ENSG00000163462,add_a0.5_L24,platy_not_human,5,222.0,21,43.37572315553967,42.16216216216216,79.47327578978954,54.48736027855264,97.29729729729728,10.997995178300869,32.3777279772388,22.119294147172784,27.926046247951767,7.628033713734664,45.91989719426001,34.419570797279775,44.16695804195804,113.8,37.0,65.2
ENSG00000163462,add_a0.5_L24,private,5,109.0,21,43.77340140555534,42.935779816513765,79.83216286749635,54.65160133645168,98.16513761467893,7.863818847406458,35.909582558148884,20.74250011500937,26.265679261485516,0.0,45.44224366088961,40.29304029304029,42.81068524970964,52.0,13.4,41.6
ENSG00000163462,add_a0.5_L24,shared_not_private,5,113.0,21,42.97278405535286,41.41592920353982,79.12617013534444,54.324033534669184,96.46017699115043,11.100966665628318,31.871817389724544,23.45155282769962,29.84847308902149,15.046461927195873,46.344002081707,30.752380952380957,46.594202898550726,61.8,23.6,23.6
ENSG00000163462,add_a1.0,platy_not_human,5,222.0,21,50.03253423822737,48.648648648648646,82.87660446677273,60.33516006000332,97.29729729729728,13.653352201510137,36.37918203671723,20.55875930756796,24.807313116573862,7.628337592145925,52.7915146267549,38.82532735164314,52.05418192918192,113.0,38.8,64.2
ENSG00000163462,add_a1.0,private,5,109.0,21,48.91061457204994,47.522935779816514,82.09908389382909,59.45960406634564,97.24770642201835,8.153265388765032,40.75734918328492,18.45580205957564,22.61500547645126,0.0,47.35991348643957,48.79120879120879,51.0,52.0,13.6,40.4
ENSG00000163462,add_a1.0,shared_not_private,5,113.0,21,51.099233512077554,49.73451327433628,83.61551498478104,61.1133582095831,97.34513274336284,14.603551632203285,36.49568187987427,22.57557456181309,27.084931475574223,14.909917095696912,57.389740877842414,33.4974358974359,53.84057971014492,61.0,25.2,23.8
ENSG00000163462,add_a1.0_L24,platy_not_human,5,222.0,21,48.52328801307284,47.02702702702703,81.13379136580615,59.79387895410072,96.93693693693692,12.884675244642557,35.63861276843029,22.406608891922865,27.65443821258854,7.843146978662527,53.28802028573195,27.073774179037336,52.49526862026862,113.6,37.6,64.0
ENSG00000163462,add_a1.0_L24,private,5,109.0,21,50.93261455525607,49.357798165137616,81.63342318059298,62.53896612924573,96.88073394495412,10.862361210852857,40.070253344403206,18.926739926739927,23.235927297610136,0.0,51.53831924642135,38.24175824175824,54.51438398999375,51.6,13.6,40.4
ENSG00000163462,add_a1.0_L24,shared_not_private,5,113.0,21,46.19316564270692,44.7787610619469,80.6622218548824,57.147787067656665,96.99115044247787,11.468744802255657,34.72442084045127,25.712180069978235,32.22182663737701,15.329320145833908,54.73271889400921,20.684584980237155,49.23913043478261,62.0,24.0,23.6
ENSG00000163462,add_a2.0,platy_not_human,5,222.0,21,50.52818721112203,48.82882882882883,81.9311302786573,61.61398203056069,96.66666666666666,12.044780330878172,38.483406880243855,22.55617933755172,27.68487504619578,7.771325347647968,55.87829544040941,24.20140788561841,56.6790950030638,113.8,38.0,62.8
ENSG00000163462,add_a2.0,private,5,109.0,21,54.4622377252788,52.47706422018349,82.0450293324877,66.4466746444784,96.3302752293578,9.30112849371046,45.16110923156833,18.11489500598412,22.277249191418647,0.0,56.66908563134979,28.9010989010989,59.87094612704368,51.4,13.2,40.4
ENSG00000163462,add_a2.0,shared_not_private,5,113.0,21,46.77437928368221,45.309734513274336,81.78747016524603,56.98402072081633,96.99115044247787,10.224912536705196,36.54946674697701,26.80286363078098,33.05154474731438,15.143469239156454,55.19872747265661,21.73333333333333,51.07660455486543,62.4,24.8,22.4
ENSG00000163462,add_a2.0_L24,platy_not_human,5,222.0,21,47.70497809383262,46.48648648648648,82.53313669659131,57.76485552086582,97.47747747747748,12.762611965387084,34.942366128445535,20.33306986973663,24.61291785888757,7.520412439939902,49.73642742121002,30.28205128205128,54.76727573501766,111.8,39.6,65.0
ENSG00000163462,add_a2.0_L24,private,5,109.0,21,50.87082240564872,49.72477064220184,82.56436301278481,61.50669552414841,97.79816513761467,10.539213077605837,40.33160932804288,16.847585847409512,20.459607094848295,0.0,50.40693815987934,35.714285714285715,56.49303135888501,51.2,14.0,41.4
ENSG00000163462,add_a2.0_L24,shared_not_private,5,113.0,21,44.669778781410834,43.36283185840709,82.52513201080299,54.04843668097525,97.16814159292036,11.871775718645091,32.79800306276574,23.66895344444192,28.68362446342811,14.750035748506823,49.25015478209373,27.29230769230769,51.81818181818183,60.6,25.6,23.6
ENSG00000163462,add_a3.0,platy_not_human,5,222.0,21,53.074108238221605,50.990990990990994,83.41604492633147,63.63388061592482,96.12612612612614,13.261515434653663,39.81259280356794,20.333294937068523,24.34285535391857,7.910346641478716,62.91029497951695,14.520066625329784,58.64784373186012,113.2,37.6,62.6
ENSG00000163462,add_a3.0,private,5,109.0,21,52.41329153284367,50.642201834862384,80.486257588136,65.17277877161598,96.88073394495412,8.424306270456054,43.98898526238762,18.94380813301536,23.496879923138387,0.0,59.90959902103076,9.23076923076923,57.21052631578948,51.8,13.4,40.4
ENSG00000163462,add_a3.0,shared_not_private,5,113.0,21,53.78892186121628,51.32743362831858,86.2637002476909,62.31673814930059,95.39823008849558,14.788572271612804,39.00034958960348,21.70705012830328,25.251983292686344,15.584881633658688,65.45407233931823,17.495652173913044,61.31375870506306,61.4,24.2,22.2
ENSG00000163462,add_a3.0_L24,platy_not_human,5,222.0,21,46.171212224901474,44.95495495495496,81.40325106376126,56.70756670230354,97.3873873873874,11.23704418757396,34.93416803732752,21.300342565503943,26.15574076444568,7.433257082929101,49.34112064939711,26.09986504723347,52.53930791430791,113.4,38.4,64.4
ENSG00000163462,add_a3.0_L24,private,5,109.0,21,48.31785590664096,47.15596330275229,80.62033328388468,59.97278463003672,97.61467889908258,8.441171693002891,39.87668421363806,18.984950422527568,23.542919405861053,0.0,49.70844360966448,29.01098901098901,52.82051282051282,52.2,13.2,41.0
ENSG00000163462,add_a3.0_L24,shared_not_private,5,113.0,21,44.08580373066354,42.83185840707965,82.16577495082169,53.67312179653377,97.16814159292036,11.287430335858716,32.79837339480483,23.52520915137737,28.720634477440285,14.567866081884771,49.04813975891067,24.49230769230769,52.13768115942029,61.2,25.2,23.4
ENSG00000163462,add_a4.0,platy_not_human,5,222.0,21,51.98385726394035,50.810810810810814,82.30428449597103,63.13302066530101,97.74774774774777,11.781803311945003,40.20205395199535,21.108574698416295,25.65395855761825,7.6846572371430595,59.05345872376208,19.1217857533647,59.32143864200316,113.8,38.8,64.4
ENSG00000163462,add_a4.0,private,5,109.0,21,54.91279777649024,53.57798165137615,82.52919382843558,66.46738484927667,97.61467889908258,8.901105781568027,46.01169199492222,18.20611097008558,22.096533284160056,0.0,58.96269102706394,21.02564102564103,60.87161618868936,52.2,13.4,40.8
ENSG00000163462,add_a4.0,shared_not_private,5,113.0,21,49.205439593054265,48.14159292035398,82.1102004244206,59.8238587505165,97.87610619469028,10.65053334724646,38.55490624580781,23.86236948851628,29.112189438674925,15.00671113744508,59.159091099863176,18.153846153846157,56.81159420289855,61.6,25.4,23.6
ENSG00000163462,add_a4.0_L24,platy_not_human,5,222.0,21,49.69957778293049,47.83783783783784,82.1860190999615,60.45834285863244,96.21621621621622,11.502482980120291,38.19709480281019,20.509508054391333,25.02702663754921,7.707731482276354,57.99542964016648,21.55918642760748,52.13782051282051,111.8,38.2,63.6
ENSG00000163462,add_a4.0_L24,private,5,109.0,21,49.2325896443336,47.88990825688073,81.14469169485922,60.64848899390624,97.24770642201835,8.09676550567462,41.13582413865898,18.613513383295945,22.92198194434149,0.0,55.91667436205252,30.0,47.5725900116144,51.2,13.6,41.2
ENSG00000163462,add_a4.0_L24,shared_not_private,5,113.0,21,50.12303723043065,47.78761061946902,83.159930032569,60.14400341410101,95.2212389380531,12.804588855542528,37.31844837488812,22.424858749737325,27.34233713655389,15.24720889264872,59.69326542161856,16.990746934225193,60.16209000762776,60.6,24.6,22.4
ENSG00000163462,add_cone_removed_a1.0,platy_not_human,5,222.0,21,49.44809040307816,47.83783783783784,82.68797815064292,59.63246523939995,96.75675675675674,14.278469395772069,35.16962100730609,20.58350172308996,25.475478745553755,7.668507417946993,51.96300906699137,37.75380238538133,52.09124209124209,111.6,38.6,64.6
ENSG00000163462,add_cone_removed_a1.0,private,5,109.0,21,50.247179794349606,48.99082568807339,82.29340121792953,60.93797710382529,97.43119266055048,9.094695076746998,41.15248471760261,17.87496148711102,22.79080802099805,0.0,48.01659125188537,43.07692307692308,55.220226927544005,51.6,13.4,41.2
ENSG00000163462,add_cone_removed_a1.0,shared_not_private,5,113.0,21,48.66038085664253,46.72566371681416,83.0665491319697,58.376717656209486,96.10619469026548,14.094090904412267,34.56628995223027,23.21020255599695,28.248235531357125,15.096512825484783,55.28010654300524,34.97948717948718,46.11660079051384,60.0,25.2,23.4
ENSG00000163462,add_gc_removed_a1.0,platy_not_human,5,222.0,21,44.16989861634623,43.06306306306307,78.37694884985262,56.438237573617485,97.47747747747748,13.887743869305227,30.282154747041005,23.671816485496542,30.257271120514424,7.79914805136531,42.78528178854215,51.73864147548359,42.02319902319903,113.6,38.6,64.2
ENSG00000163462,add_gc_removed_a1.0,private,5,109.0,21,42.98736486578137,41.8348623853211,77.37948130162907,55.77680003770572,97.24770642201835,8.700823457759098,34.28654140802227,22.64339360950462,29.4050876909714,0.0,41.33327641651726,55.82417582417583,40.82694541231127,51.8,13.6,40.6
ENSG00000163462,add_gc_removed_a1.0,shared_not_private,5,113.0,21,45.27072780513147,44.24778761061947,79.36091235403163,57.11459997281196,97.6991150442478,14.0863517790267,31.184376026104776,24.62958863188221,31.14462152107664,15.220192341751972,43.97144368059228,49.35652173913044,44.130434782608695,61.8,25.0,23.6
ENSG00000163462,add_gc_removed_a1.0_L24,platy_not_human,5,222.0,21,43.31352624736404,41.89189189189189,79.03871924820803,54.47999730965832,96.93693693693692,11.13952391109795,32.17400233626609,22.758369475107507,29.015772807439475,7.7500864279855985,43.04222769531882,37.294452347083926,47.48537014061208,112.8,38.6,63.8
ENSG00000163462,add_gc_removed_a1.0_L24,private,5,109.0,21,44.27259769141956,42.75229357798165,78.8762188602197,55.75768990403137,96.88073394495412,8.48864198331447,35.7839557081051,21.132389957061573,27.39198894371308,0.0,42.74932614555256,41.42857142857143,47.229205753596,51.4,13.4,40.8
